Id,Sentiment,Pasangan Calon,Text Tweet
879,Positif,Anies-Sandi,#garudaindonesia #indonesia #motivator #motivatorindonesia #pembicara #trainer #pelatih #coach #kata2bijak #wisdom #ahokdjarot #aniessandy
880,Positif,Anies-Sandi,Kita semua saudara!! #PilkadaSerentak2017 #PilkadaDKI #AHY #AhokJarot #AgusSylvi #AniesSandy #Indonesia
881,Positif,Anies-Sandi,#SalamBersama #OkeOce #Jakarta #CoblosNomor3  @aniesbaswedan @sandiuno @Gerindra @PKSejahtera @Official_PAN
882,Positif,Anies-Sandi,Hallo Bang @aniesbaswedan Wah Asyik juga ya habis manggung di DA  <THUMBS UP> <THUMBS UP> @IndosiarID #OkeOce #Telu
883,Positif,Anies-Sandi,#okeoce #3  <OK HAND>   <OK HAND>   <OK HAND> https://www.instagram.com/p/BS3wZR3BSRI/
884,Positif,Anies-Sandi,sedang nongkrong tiba2 didatangi timses paslon 3 #OkeOce  <OK HAND>
885,Positif,Anies-Sandi,"Pak Anies jadi pempmpinnya, maju terus Pak ke jalan yang di Ridhoi Allah  <THUMBS UP> <THUMBS UP> @DAcademyID @IndosiarID #OkeOce #3 #AniesSandi"
886,Positif,Anies-Sandi,Gubernur TERPILIH Kita Pak Anies  di @DAcademyID @IndosiarID #3 #OkeOce #pilkadadki2017
887,Positif,Anies-Sandi,Saya hanya mencoba menerapkan apa yang seharusnya saya lakukan... #okeoce  <OK HAND>
888,Positif,Anies-Sandi,3 YA 3 JANGAN LUPA YAAA #OkeOce <OK HAND> <OK HAND> <OK HAND>  #AniesSandi
889,Positif,Anies-Sandi,"Sekarang saatnya brgabung & dukung usaha yang pimpinannya jelas seperti Ust. Yusuf Mansyur  <FOLDED HANDS> , #OkeOce #Pribumi #MuslimLawanRasis"
890,Positif,Anies-Sandi,kita sih #OkeOCE aja <OK HAND>
891,Positif,Anies-Sandi,wiiih Aqua pun #OKEOCE pilih no 3  <OK HAND>  <OK HAND>  <OK HAND>
892,Positif,Anies-Sandi,Ada masalah dengan #kebhinnekaan ? Kayaknya nggak ada deh ! Kalau kita fokus #OkeOce insyaALLOH akan Oke-Oke aja  <OK HAND>
893,Positif,Anies-Sandi,#jakartakece #DebatFinalPilkadaJKT #OkeOce #3ya3 #JumatBarokah
894,Positif,Anies-Sandi,Dengan jaringan #OkeOce saat ini @JktMajuBersama sudah bisa menghadirkan OkeOce Mart <OK HAND> #SambutGubernurBaru
895,Positif,Anies-Sandi,"Ingat, pilih no.3 di tanggal 19 April nanti ya kakak! <OK HAND> #okeoce . #PilihAniesSandi #AniesSandi… https://www.instagram.com/p/BS1-_Sqh9Yf/"
896,Positif,Anies-Sandi,"Kali saja bpk @aniesbaswedan @sandiuno lihat, lagi di RSpun tetap selfie #OkeOce  <OK HAND>  #DebatPilkadaDki #AhokPanikAhokKalah"
897,Positif,Anies-Sandi,Kita harus dapat merangkul semua orang tanpa batas usia dan kelamin #okeoce  <OK HAND> #salambersama #pks #temanahok <Victory Hand>
898,Positif,Anies-Sandi,Ini jagoanku dibidang digital <Smiling Face With Sunglasses> <OK HAND> http://thonyleong.com  #okeoce #salambersama
899,Positif,Anies-Sandi,#PesanBijak #OkeOce #GubernurGu3 ...
900,Positif,Anies-Sandi,Sandiaga: Bangun Rumah DP 0% Lebih Simpel Dibanding Tol Cipali #AniesSandiJawaraJakarta #GubernurGu3 #OkeOce #DP0%
